,alg_id,alg_label,exp_uid,network_delay,participant_uid,query_uid,response_time,target_center,target_left,target_right,target_winner,timestamp_query_generated
0,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.277296,fd8f6565f6fbdd02d76311757de812_p025,a7eec66c5d52848599d523cf011e9db6,7.078,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/ostrich.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/raccoon.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/raccoon.jpg,2017-03-22 20:14:31.044335
1,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.188091,fd8f6565f6fbdd02d76311757de812_p025,0670313fe7a0f101d3a9b7abe50626c6,5.779,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/zebra.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/ostrich.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/ostrich.jpg,2017-03-22 20:14:38.636397
2,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.1859,fd8f6565f6fbdd02d76311757de812_p025,83b3ebaea26e8e605aa24d2b669531db,2.906,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/giraffe.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/raccoon.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/pig.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/pig.jpg,2017-03-22 20:14:44.852824
3,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.197486,fd8f6565f6fbdd02d76311757de812_p025,3b0cc83fcf1457d937c508809c7c0a75,3.112,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/giraffe.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,2017-03-22 20:14:48.158216
4,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.185668,fd8f6565f6fbdd02d76311757de812_p025,9a259941f50c55e8146c6b4e2b3eea5f,4.109,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/ostrich.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/penguin.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/squirrel.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/squirrel.jpg,2017-03-22 20:14:51.667476
5,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.27124,fd8f6565f6fbdd02d76311757de812_p025,4571ce473db057eb639eb66ffa34e2aa,5.5,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,2017-03-22 20:14:58.183105
6,RandomSampling,RandomSampling,fd8f6565f6fbdd02d76311757de812,0.205423,fd8f6565f6fbdd02d76311757de812_p025,7d04cbc95dc735ca8d0cac6d9e14e832,3.352,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/ostrich.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/bird.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/ostrich.jpg,2017-03-22 20:15:04.158786
7,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.215595,fd8f6565f6fbdd02d76311757de812_p025,c9bd178bd58b7c4d141c6d6d732ad80c,2.983,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/bird.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/owl.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/swan.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/swan.jpg,2017-03-22 20:15:07.954259
8,RandomSampling,RandomSampling,fd8f6565f6fbdd02d76311757de812,0.200917,fd8f6565f6fbdd02d76311757de812_p025,b7e0e05264f1fa69b8b253a5b8eabf5a,2.996,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/raccoon.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/peacock.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,2017-03-22 20:15:11.374328
9,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.203663,fd8f6565f6fbdd02d76311757de812_p025,66ee13a3c7308d57289cd6869f69f48d,3.757,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/owl.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,2017-03-22 20:15:14.808915
10,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.223827,fd8f6565f6fbdd02d76311757de812_p025,5f006f9b4159eac5a3a8e75d89c87141,3.46,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/ostrich.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,2017-03-22 20:15:19.021083
11,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.220428,fd8f6565f6fbdd02d76311757de812_p025,64a700c477412182fb1b27cba00688f3,3.281,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,2017-03-22 20:15:22.938538
12,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.198908,fd8f6565f6fbdd02d76311757de812_p025,3255dd969be02bb46f913883b733c5f5,12.732,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/bird.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/giraffe.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/zebra.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/zebra.jpg,2017-03-22 20:15:26.662827
13,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.2358,fd8f6565f6fbdd02d76311757de812_p025,2db08a9e8cee60384b9309d1e9986a37,3.811,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/raccoon.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,2017-03-22 20:15:39.821686
14,RandomSampling,RandomSampling,fd8f6565f6fbdd02d76311757de812,0.241793,fd8f6565f6fbdd02d76311757de812_p025,76b21aa750490d73d229790e1e97f7eb,6.097,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/owl.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/peacock.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/owl.jpg,2017-03-22 20:15:44.132716
15,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.212512,fd8f6565f6fbdd02d76311757de812_p025,8eb806ea9a7e488cbf45acba33cf5e37,3.102,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/swan.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/pig.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/raccoon.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/raccoon.jpg,2017-03-22 20:15:50.706059
16,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.216042,fd8f6565f6fbdd02d76311757de812_p025,dacb84ef534346aa5a462248d79c5a71,2.698,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/owl.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/penguin.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/owl.jpg,2017-03-22 20:15:54.292395
17,RandomSampling,RandomSampling,fd8f6565f6fbdd02d76311757de812,0.231843,fd8f6565f6fbdd02d76311757de812_p025,8595fefe9e2b50e77d18068316469e6a,7.08,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/zebra.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/owl.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,2017-03-22 20:15:57.430233
18,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.224476,fd8f6565f6fbdd02d76311757de812_p025,70a103e372183abc1d038a8f4c1f9f55,3.231,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/giraffe.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/bird.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,2017-03-22 20:16:04.970886
19,RandomSampling,RandomSampling,fd8f6565f6fbdd02d76311757de812,0.214478,fd8f6565f6fbdd02d76311757de812_p025,541d567943cb70fa3cf88ec951b4e51c,4.639,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/pig.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/bird.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/squirrel.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/squirrel.jpg,2017-03-22 20:16:08.664863
20,RandomSampling,RandomSampling,fd8f6565f6fbdd02d76311757de812,0.269456,fd8f6565f6fbdd02d76311757de812_p025,e075546949228a33de32ac5bd74ac1d6,3.341,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/giraffe.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/zebra.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/zebra.jpg,2017-03-22 20:16:13.755673
21,RandomSampling,RandomSampling,fd8f6565f6fbdd02d76311757de812,0.227531,fd8f6565f6fbdd02d76311757de812_p025,f1aea537a20a2be156e68b9a37ba6767,3.757,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/ostrich.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/zebra.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,2017-03-22 20:16:17.641088
22,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.205362,fd8f6565f6fbdd02d76311757de812_p025,75821eb7e660a119e605c28e7a63c95c,2.728,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/penguin.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/raccoon.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/bird.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/bird.jpg,2017-03-22 20:16:21.860515
23,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.204347,fd8f6565f6fbdd02d76311757de812_p025,8e18075cd61359148b8c11dc13c4b5e8,3.869,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/swan.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,2017-03-22 20:16:25.033661
24,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.219529,fd8f6565f6fbdd02d76311757de812_p025,5350fe9a36b19de55d91780b899a2ea3,2.435,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,2017-03-22 20:16:29.354910
25,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.279006,fd8f6565f6fbdd02d76311757de812_p030,bdb6773271e34f28754a7ba849485734,19.742,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/pig.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,2017-03-23 17:06:56.761133
26,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.231704,fd8f6565f6fbdd02d76311757de812_p030,2bec656f30cbfa419e7219256b8c6f07,4.997,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/ostrich.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/pig.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,2017-03-23 17:07:16.990821
27,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.229754,fd8f6565f6fbdd02d76311757de812_p030,1ddf37af1c20bf8347e7a7d41c0069ee,7.634,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/owl.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/bird.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/penguin.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/bird.jpg,2017-03-23 17:07:22.437117
28,RandomSampling,RandomSampling,fd8f6565f6fbdd02d76311757de812,0.208458,fd8f6565f6fbdd02d76311757de812_p030,714100b66f6ce4ceb6544c92155466b9,2.951,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/bird.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/peacock.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/peacock.jpg,2017-03-23 17:07:30.513555
29,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.239102,fd8f6565f6fbdd02d76311757de812_p030,54de4910065218a1a3b02c8694c4d32d,2.957,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/bird.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/peacock.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/peacock.jpg,2017-03-23 17:07:33.888703
30,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.224742,fd8f6565f6fbdd02d76311757de812_p030,f3deb4a3853b6824a69dde8dcc48f893,3.901,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/peacock.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/bird.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/swan.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/swan.jpg,2017-03-23 17:07:37.289727
31,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.256502,fd8f6565f6fbdd02d76311757de812_p030,502bc393991eb393259777d4bca203a2,3.144,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/penguin.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/zebra.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,2017-03-23 17:07:41.619237
32,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.210026,fd8f6565f6fbdd02d76311757de812_p030,d4eb3390f053b15671ecd7a45af04807,2.152,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/ostrich.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/penguin.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/penguin.jpg,2017-03-23 17:07:45.221755
33,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.234624,fd8f6565f6fbdd02d76311757de812_p030,5a20a356408278d62d65b3ec276d0b8b,3.151,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/pig.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,2017-03-23 17:07:47.802102
34,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.208437,fd8f6565f6fbdd02d76311757de812_p030,f8cc09f3c8091afd36911bcff75da55a,4.448,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,2017-03-23 17:07:51.394584
35,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.247974,fd8f6565f6fbdd02d76311757de812_p030,c45ca500fbf973290cd5c0a40de57c4f,2.779,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/squirrel.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,2017-03-23 17:07:56.275521
36,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.200217,fd8f6565f6fbdd02d76311757de812_p030,fe6d754ac76575030eb9a5cfa21058b3,5.978,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/ostrich.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/squirrel.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/ostrich.jpg,2017-03-23 17:07:59.508039
37,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.24095,fd8f6565f6fbdd02d76311757de812_p030,44141f063ecfb6fc1e0c51f009b2502d,3.83,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/penguin.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/penguin.jpg,2017-03-23 17:08:05.896478
38,RandomSampling,RandomSampling,fd8f6565f6fbdd02d76311757de812,0.240246,fd8f6565f6fbdd02d76311757de812_p030,daecd818751f6daf2df3892367ddf3fb,4.544,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/penguin.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/penguin.jpg,2017-03-23 17:08:10.174047
39,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.236692,fd8f6565f6fbdd02d76311757de812_p030,118459bd3208d2dee0543ed62260f828,2.771,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/owl.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/owl.jpg,2017-03-23 17:08:15.186349
40,RandomSampling,RandomSampling,fd8f6565f6fbdd02d76311757de812,0.230448,fd8f6565f6fbdd02d76311757de812_p030,2d83264446c01e2fe0dc69b5beb34b86,3.01,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,2017-03-23 17:08:18.399370
41,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.25348,fd8f6565f6fbdd02d76311757de812_p030,7393a60c2ee10d32adc25c5fbd4d2582,2.788,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/monkey.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/giraffe.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,2017-03-23 17:08:21.846824
42,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.228224,fd8f6565f6fbdd02d76311757de812_p030,77bd693820605bce73b90d51715c20dd,4.977,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/swan.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,2017-03-23 17:08:25.129859
43,RandomSampling,RandomSampling,fd8f6565f6fbdd02d76311757de812,0.202239,fd8f6565f6fbdd02d76311757de812_p030,a1752a40d307c38468a788444258645d,3.682,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/owl.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/owl.jpg,2017-03-23 17:08:30.555879
44,RandomSampling,RandomSampling,fd8f6565f6fbdd02d76311757de812,0.220723,fd8f6565f6fbdd02d76311757de812_p030,def42463389e0e960378003f9c8acae5,3.871,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/cow.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/giraffe.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/peacock.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/giraffe.jpg,2017-03-23 17:08:34.656484
45,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.231426,fd8f6565f6fbdd02d76311757de812_p030,799b59923060ff5a3b0275c602537eb4,2.506,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/duck.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/giraffe.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/rooster.jpg,2017-03-23 17:08:38.951241
46,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.258413,fd8f6565f6fbdd02d76311757de812_p030,aea876caf0bd1eea185d9807ce830e0d,5.358,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/penguin.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/zebra.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/giraffe.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/zebra.jpg,2017-03-23 17:08:41.968134
47,UncertaintySampling,UncertaintySampling,fd8f6565f6fbdd02d76311757de812,0.239855,fd8f6565f6fbdd02d76311757de812_p030,fbd4933d75da44f82faa65d593846049,4.942,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/peacock.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/elephant.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/zebra.jpg,http://7b23b2b9c86aaf4ceca5c2d4662255.s3.amazonaws.com/zebra.jpg,2017-03-23 17:08:47.808782
